id,amount,source_account,dest_account,timestamp,category,priority
2242,9379.94,ACC0936,ACC0047,1721516244083,PAYMENT,5
2243,3469.46,ACC0048,ACC0377,1718529833804,REFUND,2
2244,7414.93,ACC0447,ACC0618,1719120821570,TRANSFER,3
2245,9294.80,ACC0139,ACC0727,1704408181192,WITHDRAWAL,2
2246,3979.82,ACC0700,ACC0775,1731190320684,INTEREST,3
2247,5345.27,ACC0929,ACC0529,1708761785898,INTEREST,1
2248,6647.10,ACC0078,ACC0910,1706832464324,DEPOSIT,3
2249,1949.18,ACC0344,ACC0970,1717555715620,TRANSFER,4
2250,2762.21,ACC0794,ACC0626,1733250030381,FEE,5
2251,6718.83,ACC0585,ACC0251,1722864921241,PAYMENT,2
2252,968.40,ACC0076,ACC0102,1733451253792,INTEREST,1
2253,7627.26,ACC0214,ACC0877,1721010389796,DEPOSIT,4
2254,5619.45,ACC0883,ACC0264,1722693406443,REFUND,3
2255,1501.40,ACC0090,ACC0232,1721345078570,FEE,4
2256,2235.63,ACC0721,ACC0963,1708716594818,REFUND,3
2257,2212.68,ACC0973,ACC0250,1723332397267,FEE,4
2258,3146.22,ACC0469,ACC0399,1732334907653,PAYMENT,3
2259,2448.30,ACC0719,ACC0787,1717483593661,PAYMENT,3
2260,3291.99,ACC0778,ACC0579,1706158991723,PURCHASE,3
2261,6474.47,ACC0508,ACC0886,1725297498744,WITHDRAWAL,1
2262,7469.52,ACC0857,ACC0139,1713856676533,INTEREST,5
2263,222.97,ACC0129,ACC0452,1730137493225,PAYMENT,3
2264,5956.71,ACC0235,ACC0615,1732044502158,REFUND,4
2265,9999.74,ACC0213,ACC0220,1704664702111,REFUND,3
2266,8390.03,ACC0534,ACC0262,1727073327658,PURCHASE,4
2267,1844.42,ACC0044,ACC0117,1718488215338,FEE,4
2268,3076.08,ACC0036,ACC0507,1726623083541,INTEREST,5
2269,2023.00,ACC0454,ACC0650,1713182585211,TRANSFER,3
2270,7891.23,ACC0260,ACC0981,1708758893785,REFUND,4
2271,6501.85,ACC0909,ACC0861,1723445148231,TRANSFER,1
2272,8295.55,ACC0468,ACC0935,1723124002592,TRANSFER,4
2273,1167.16,ACC0164,ACC0801,1733107397288,FEE,3
2274,5974.33,ACC0335,ACC0346,1708517773917,REFUND,3
2275,8043.05,ACC0796,ACC0946,1731771402546,PAYMENT,4
2276,7835.40,ACC0118,ACC0633,1726587863569,REFUND,4
2277,5592.86,ACC0164,ACC0977,1720565746156,PURCHASE,3
2278,1707.83,ACC0194,ACC0752,1707960676728,REFUND,5
2279,2436.47,ACC0078,ACC0643,1711479782193,PAYMENT,2
2280,1259.61,ACC0504,ACC0830,1707285985555,WITHDRAWAL,5
2281,5521.68,ACC0678,ACC0582,1725811598544,PAYMENT,3
2282,4481.39,ACC0916,ACC0111,1722492170184,REFUND,5
2283,7599.40,ACC0648,ACC0696,1705404343420,REFUND,3
2284,8674.34,ACC0244,ACC0160,1723226070132,PURCHASE,4
2285,4393.55,ACC0803,ACC0916,1735612634762,FEE,5
2286,9501.90,ACC0961,ACC0860,1730930449585,INTEREST,1
2287,706.81,ACC0913,ACC0784,1707075462495,PAYMENT,1
2288,6244.48,ACC0065,ACC0720,1720375210027,PAYMENT,5
2289,5891.04,ACC0296,ACC0233,1710836696108,DEPOSIT,5
2290,5822.18,ACC0361,ACC0135,1731595919994,REFUND,3
2291,9991.06,ACC0619,ACC0417,1715818037659,WITHDRAWAL,1
2292,8087.60,ACC0961,ACC0198,1707481717560,PAYMENT,2
2293,2079.29,ACC0756,ACC0374,1719135452876,FEE,2
2294,5351.69,ACC0912,ACC0499,1731725001883,INTEREST,4
2295,1682.02,ACC0885,ACC0645,1721075838694,REFUND,1
2296,7261.78,ACC0626,ACC0337,1719136761104,WITHDRAWAL,1
2297,1102.87,ACC0763,ACC0497,1716009214208,INTEREST,1
2298,8811.59,ACC0235,ACC0697,1718140019567,WITHDRAWAL,1
2299,7002.21,ACC0201,ACC0432,1735666221429,INTEREST,3
2300,1427.15,ACC0333,ACC0443,1727662668514,DEPOSIT,1
2301,4713.88,ACC0190,ACC0201,1710569231753,DEPOSIT,2
2302,5714.85,ACC0393,ACC0090,1705752410587,PURCHASE,3
2303,7115.68,ACC0132,ACC0763,1710801794269,PAYMENT,5
2304,1505.96,ACC0564,ACC0260,1732618868144,WITHDRAWAL,3
2305,6067.62,ACC0748,ACC0518,1732340003603,PURCHASE,5
2306,1068.89,ACC0039,ACC0432,1723716581290,PAYMENT,3
2307,6804.79,ACC0834,ACC0171,1707986953346,DEPOSIT,4
2308,178.61,ACC0608,ACC0901,1721932219881,TRANSFER,3
2309,5182.36,ACC0449,ACC0347,1732857265792,INTEREST,4
2310,1077.57,ACC0049,ACC0455,1718010734336,FEE,1
2311,4986.99,ACC0810,ACC0798,1717558042362,WITHDRAWAL,5
2312,4097.26,ACC0269,ACC0784,1712026932608,TRANSFER,2
2313,3405.91,ACC0128,ACC0590,1717468672184,PURCHASE,3
2314,9440.30,ACC0707,ACC0748,1713539737110,DEPOSIT,1
2315,1751.46,ACC0254,ACC0005,1710812707335,WITHDRAWAL,4
2316,6336.72,ACC0360,ACC0581,1716788395783,PAYMENT,5
2317,6120.93,ACC0768,ACC0947,1720348224973,TRANSFER,5
2318,3297.92,ACC0320,ACC0984,1731975620345,WITHDRAWAL,2
2319,6238.75,ACC0408,ACC0438,1734736876222,TRANSFER,4
2320,9545.18,ACC0545,ACC0268,1718507302610,PURCHASE,1
2321,172.84,ACC0725,ACC0817,1721307619037,INTEREST,1
2322,747.92,ACC0094,ACC0523,1726289554203,FEE,1
2323,5669.71,ACC0740,ACC0630,1722115186331,PURCHASE,2
2324,2439.48,ACC0750,ACC0086,1718109771455,FEE,3
2325,8394.42,ACC0939,ACC0412,1728081706370,DEPOSIT,1
2326,2256.10,ACC0219,ACC0557,1729545219702,DEPOSIT,4
2327,2415.38,ACC0895,ACC0666,1716008561979,FEE,4
2328,4751.78,ACC0273,ACC0610,1722058834203,REFUND,1
2329,1821.44,ACC0433,ACC0084,1727292246311,FEE,4
2330,7979.51,ACC0698,ACC0697,1724944103460,DEPOSIT,1
2331,6325.29,ACC0255,ACC0493,1733215141927,REFUND,2
2332,6631.93,ACC0247,ACC0366,1708996004616,REFUND,3
2333,4350.95,ACC0303,ACC0965,1725329080486,WITHDRAWAL,1
2334,431.27,ACC0027,ACC0002,1726521168732,INTEREST,2
2335,5705.91,ACC0594,ACC0308,1732770820956,REFUND,4
2336,2935.53,ACC0668,ACC0536,1730481587882,INTEREST,1
2337,5951.23,ACC0776,ACC0236,1724433056640,REFUND,5
2338,2091.44,ACC0142,ACC0398,1732056923156,INTEREST,1
2339,3866.92,ACC0039,ACC0678,1720086956234,REFUND,5
2340,4920.08,ACC0705,ACC0068,1711780367564,FEE,5
2341,5058.79,ACC0035,ACC0116,1729799951662,FEE,4
2342,6715.28,ACC0958,ACC0979,1727343182971,INTEREST,1
2343,4871.77,ACC0850,ACC0400,1724194842558,DEPOSIT,3
2344,5383.38,ACC0734,ACC0269,1720697633390,DEPOSIT,5
2345,9054.35,ACC0915,ACC0638,1719897447454,PURCHASE,3
2346,6199.90,ACC0040,ACC0402,1731251015569,DEPOSIT,1
2347,8722.81,ACC0031,ACC0466,1717396063008,TRANSFER,5
2348,1609.92,ACC0875,ACC0525,1725543251855,PURCHASE,1
2349,1497.10,ACC0261,ACC0851,1706864436183,FEE,1
2350,2789.20,ACC0190,ACC0442,1722332176254,DEPOSIT,4
2351,1976.97,ACC0927,ACC0373,1721722311037,TRANSFER,2
2352,3745.02,ACC0842,ACC0135,1705240151556,INTEREST,4
2353,6512.15,ACC0963,ACC0053,1724632890886,PURCHASE,5
2354,8754.59,ACC0132,ACC0471,1706370856642,WITHDRAWAL,4
2355,4472.55,ACC0403,ACC0720,1712423239484,REFUND,4
2356,1513.97,ACC0208,ACC0823,1712703588111,DEPOSIT,5
2357,9393.41,ACC0052,ACC0339,1715096608024,PURCHASE,2
2358,938.75,ACC0272,ACC0141,1704497935723,INTEREST,2
2359,6883.33,ACC0292,ACC0376,1733897031157,INTEREST,3
2360,8361.58,ACC0453,ACC0771,1704444111647,TRANSFER,1
2361,8304.19,ACC0252,ACC0262,1720066125800,DEPOSIT,1
2362,9130.49,ACC0929,ACC0441,1720673724693,REFUND,3
2363,6829.96,ACC0326,ACC0480,1707647351850,TRANSFER,5
2364,430.45,ACC0759,ACC0572,1729548349497,DEPOSIT,5
2365,3960.49,ACC0680,ACC0860,1711198965942,DEPOSIT,5
2366,6402.79,ACC0326,ACC0700,1713722100381,TRANSFER,1
2367,6397.50,ACC0534,ACC0415,1705639652099,PURCHASE,1
2368,5641.04,ACC0045,ACC0943,1719801515052,PURCHASE,2
2369,3230.95,ACC0635,ACC0650,1717158920599,PURCHASE,3
2370,1916.72,ACC0526,ACC0689,1704714900038,INTEREST,4
2371,5245.24,ACC0634,ACC0238,1713590993421,FEE,2
2372,3533.89,ACC0681,ACC0360,1731881265137,PAYMENT,2
2373,3191.93,ACC0406,ACC0045,1704940035872,WITHDRAWAL,5
2374,2246.74,ACC0507,ACC0234,1718611874022,PURCHASE,5
2375,6975.40,ACC0124,ACC0953,1708900365079,TRANSFER,3
2376,278.91,ACC0939,ACC0752,1706792207708,WITHDRAWAL,1
2377,396.78,ACC0983,ACC0800,1732482508968,DEPOSIT,4
2378,8585.16,ACC0953,ACC0506,1732938958191,FEE,3
2379,9079.65,ACC0820,ACC0894,1727338683758,PURCHASE,5
2380,5068.23,ACC0238,ACC0393,1724564178157,REFUND,1
2381,8201.70,ACC0473,ACC0340,1727002698979,INTEREST,1
2382,4899.76,ACC0574,ACC0915,1719206588688,WITHDRAWAL,5
2383,2006.71,ACC0812,ACC0843,1704132992218,TRANSFER,3
2384,7872.46,ACC0748,ACC0781,1716533360937,WITHDRAWAL,4
2385,4545.45,ACC0726,ACC0965,1721967868140,PURCHASE,4
2386,8599.69,ACC0583,ACC0502,1728699988120,INTEREST,4
2387,1176.00,ACC0871,ACC0316,1722933929368,PAYMENT,5
2388,3184.97,ACC0747,ACC0032,1728222599585,INTEREST,5
2389,6012.26,ACC0660,ACC0023,1726841608262,PAYMENT,4
2390,4662.69,ACC0583,ACC0582,1733386392236,FEE,2
2391,5045.43,ACC0169,ACC0707,1727044795097,WITHDRAWAL,4
2392,3743.60,ACC0313,ACC0166,1729862795907,REFUND,4
2393,6499.81,ACC0187,ACC0838,1715069100465,INTEREST,3
2394,9841.89,ACC0642,ACC0255,1726065615789,PURCHASE,2
2395,5820.91,ACC0254,ACC0617,1734626175053,PAYMENT,1
2396,7213.14,ACC0622,ACC0268,1728240224447,DEPOSIT,2
2397,7129.89,ACC0398,ACC0734,1722319302798,INTEREST,4
2398,6459.73,ACC0442,ACC0554,1720194359783,PURCHASE,3
2399,7550.83,ACC0425,ACC0832,1714680763090,DEPOSIT,4
2400,4475.84,ACC0841,ACC0004,1733030737726,WITHDRAWAL,2
2401,7143.04,ACC0282,ACC0014,1706231247042,PAYMENT,2
2402,3730.52,ACC0276,ACC0354,1727538800892,FEE,5
2403,9398.01,ACC0766,ACC0188,1735683757284,TRANSFER,2
2404,2166.53,ACC0991,ACC0271,1718732786506,PAYMENT,3
2405,7792.70,ACC0001,ACC0302,1733785201793,WITHDRAWAL,2
2406,4824.41,ACC0788,ACC0280,1706182556760,PURCHASE,5
2407,574.42,ACC0742,ACC0988,1710370845272,REFUND,3
2408,5799.61,ACC0699,ACC0638,1716654329208,WITHDRAWAL,1
2409,8909.22,ACC0353,ACC0711,1728406292376,DEPOSIT,5
2410,3881.50,ACC0708,ACC0311,1705946783048,WITHDRAWAL,5
2411,1789.36,ACC0721,ACC0603,1718822677239,DEPOSIT,3
2412,9359.32,ACC0365,ACC0208,1728376023626,INTEREST,5
2413,1510.30,ACC0935,ACC0539,1731813991182,REFUND,2
2414,6261.93,ACC0410,ACC0846,1732280331945,INTEREST,5
2415,7061.73,ACC0754,ACC0779,1724687260896,WITHDRAWAL,4
2416,3200.11,ACC0993,ACC0954,1733200786434,DEPOSIT,3
2417,9572.45,ACC0541,ACC0741,1715105719600,TRANSFER,1
2418,4717.14,ACC0056,ACC0193,1728054371384,PURCHASE,3
2419,5233.76,ACC0263,ACC0968,1733970507942,REFUND,1
2420,1021.01,ACC0476,ACC0832,1733590337941,PURCHASE,3
2421,6119.92,ACC0934,ACC0293,1707479327794,WITHDRAWAL,5
2422,920.63,ACC0089,ACC0720,1733835733263,PURCHASE,2
2423,459.76,ACC0603,ACC0108,1728292419328,PURCHASE,4
2424,4027.37,ACC0767,ACC0162,1716792017904,INTEREST,1
2425,5923.64,ACC0241,ACC0814,1708294715680,PURCHASE,2
2426,7795.05,ACC0060,ACC0400,1729284696439,WITHDRAWAL,2
2427,752.23,ACC0631,ACC0169,1729303323809,PURCHASE,3
2428,6753.17,ACC0863,ACC0601,1720657823585,PAYMENT,5
2429,1884.45,ACC0690,ACC0709,1724489299955,PAYMENT,2
2430,5611.64,ACC0533,ACC0222,1712174964683,INTEREST,4
2431,5763.24,ACC0372,ACC0039,1705860840154,WITHDRAWAL,3
2432,9720.65,ACC0155,ACC0412,1705687363618,INTEREST,3
2433,4684.30,ACC0282,ACC0880,1730719105610,DEPOSIT,2
2434,4321.08,ACC0209,ACC0634,1729985922697,PAYMENT,3
2435,5473.97,ACC0868,ACC0049,1730793616923,TRANSFER,4
2436,8894.87,ACC0308,ACC0624,1734367662048,REFUND,1
2437,5387.09,ACC0331,ACC0860,1709743602712,PAYMENT,1
2438,1020.65,ACC0926,ACC0609,1729898195108,WITHDRAWAL,4
2439,4733.27,ACC0838,ACC0899,1730590261226,FEE,3
2440,4878.43,ACC0079,ACC0794,1715324924382,DEPOSIT,1
2441,7577.37,ACC0613,ACC0595,1726814389989,INTEREST,3
2442,541.14,ACC0010,ACC0167,1726118942164,REFUND,5
2443,8627.69,ACC0412,ACC0232,1724024156450,DEPOSIT,2
2444,2290.12,ACC0631,ACC0027,1711073800335,TRANSFER,5
2445,1480.05,ACC0315,ACC0317,1720270352567,PAYMENT,5
2446,1695.48,ACC0054,ACC0999,1706008059133,TRANSFER,4
2447,9213.53,ACC0362,ACC0051,1705257382229,WITHDRAWAL,3
2448,8753.37,ACC0049,ACC0866,1729864768755,PAYMENT,2
2449,6218.79,ACC0510,ACC0172,1709837240782,PURCHASE,2
2450,5268.06,ACC0275,ACC0406,1728761378894,PAYMENT,2
2451,1707.76,ACC0854,ACC0635,1712585047251,PAYMENT,2
2452,4073.19,ACC0742,ACC0217,1728903804242,WITHDRAWAL,3
2453,3015.95,ACC0717,ACC0165,1728451178517,PAYMENT,2
2454,7730.41,ACC0366,ACC0504,1717702011807,TRANSFER,5
2455,5193.79,ACC0792,ACC0417,1723269519051,TRANSFER,5
2456,1271.57,ACC0021,ACC0393,1727763892970,PAYMENT,3
2457,3827.46,ACC0215,ACC0163,1706672290781,TRANSFER,2
2458,5826.27,ACC0545,ACC0528,1730777021141,TRANSFER,4
2459,8121.48,ACC0246,ACC0020,1721290888216,WITHDRAWAL,3
2460,7078.83,ACC0650,ACC0472,1716239621569,INTEREST,3
2461,8754.63,ACC0464,ACC0091,1724748156266,PAYMENT,4
2462,5005.39,ACC0289,ACC0514,1711260465124,DEPOSIT,4
2463,4344.93,ACC0982,ACC0896,1719998407531,REFUND,5
2464,6733.70,ACC0584,ACC0864,1714828357661,PURCHASE,3
2465,4592.95,ACC0613,ACC0638,1708096578123,FEE,4
2466,6277.67,ACC0698,ACC0550,1714062342591,REFUND,3
2467,25.04,ACC0428,ACC0908,1715809401387,PAYMENT,3
2468,374.53,ACC0783,ACC0761,1709231277807,WITHDRAWAL,4
2469,3250.82,ACC0228,ACC0844,1706440730500,REFUND,4
2470,2969.58,ACC0354,ACC0840,1731599835304,WITHDRAWAL,3
2471,4842.33,ACC0592,ACC0812,1712202425115,TRANSFER,5
2472,7330.98,ACC0959,ACC0081,1722775357514,TRANSFER,4
2473,1916.57,ACC0561,ACC0301,1716500737055,DEPOSIT,4
2474,8498.70,ACC0787,ACC0970,1731659066549,REFUND,4
2475,5330.68,ACC0829,ACC0057,1720419010322,INTEREST,1
2476,7115.67,ACC0577,ACC0133,1720692173172,WITHDRAWAL,2
2477,105.87,ACC0967,ACC0146,1731813534712,PAYMENT,3
2478,9441.25,ACC0424,ACC0495,1725128026069,WITHDRAWAL,4
2479,2145.02,ACC0584,ACC0180,1721368781981,REFUND,3
2480,4991.32,ACC0211,ACC0484,1717987438102,WITHDRAWAL,2
2481,2089.45,ACC0605,ACC0851,1710501735896,TRANSFER,5
2482,9884.06,ACC0235,ACC0343,1730190720976,PURCHASE,1
2483,8711.82,ACC0617,ACC0550,1725863512547,FEE,4
2484,5198.92,ACC0308,ACC0668,1720028061388,REFUND,3
2485,5297.06,ACC0225,ACC0172,1714215881269,PURCHASE,2
2486,7392.02,ACC0879,ACC0893,1714514374031,PAYMENT,3
2487,7771.52,ACC0438,ACC0763,1710037434311,REFUND,1
2488,1249.98,ACC0064,ACC0759,1727304142903,PURCHASE,2
2489,1054.43,ACC0129,ACC0292,1733200991631,FEE,2
2490,3200.87,ACC0801,ACC0513,1712052527193,INTEREST,3
2491,1695.48,ACC0054,ACC0999,1706008059844,TRANSFER,4
2492,7187.89,ACC0474,ACC0621,1728753124810,REFUND,4
2493,8999.67,ACC0767,ACC0151,1727069623789,DEPOSIT,2
2494,4843.12,ACC0514,ACC0127,1706721854319,PAYMENT,3
2495,460.20,ACC0576,ACC0406,1724069775529,REFUND,4
2496,5392.33,ACC0392,ACC0630,1725586191161,WITHDRAWAL,3
2497,4456.58,ACC0869,ACC0812,1727580447954,PURCHASE,2
2498,3003.57,ACC0680,ACC0345,1730590827599,INTEREST,1
2499,9669.34,ACC0086,ACC0680,1733342038733,INTEREST,1
2500,7959.75,ACC0804,ACC0056,1711173413884,PURCHASE,2
2501,2677.00,ACC0470,ACC0025,1727125015494,PURCHASE,4
2502,5879.29,ACC0514,ACC0126,1726108174069,TRANSFER,2
2503,5034.83,ACC0126,ACC0996,1714228867697,WITHDRAWAL,4
2504,995.87,ACC0713,ACC0627,1721317030598,WITHDRAWAL,3
2505,8047.84,ACC0446,ACC0225,1723702228351,DEPOSIT,3
2506,9512.82,ACC0192,ACC0212,1723313459539,INTEREST,4
2507,4192.25,ACC0844,ACC0332,1722702997748,DEPOSIT,3
2508,6425.50,ACC0508,ACC0800,1704593779971,PURCHASE,5
2509,8434.21,ACC0753,ACC0260,1729409779828,FEE,5
2510,4192.25,ACC0844,ACC0332,1722702998915,DEPOSIT,3
2511,2006.07,ACC0495,ACC0468,1734132737486,INTEREST,4
2512,3097.11,ACC0112,ACC0103,1709409740493,WITHDRAWAL,2
2513,5982.88,ACC0676,ACC0047,1716841129912,WITHDRAWAL,2
2514,9103.25,ACC0019,ACC0021,1729290941289,FEE,3
2515,913.12,ACC0925,ACC0701,1722544095576,DEPOSIT,2
2516,7340.57,ACC0752,ACC0758,1729268479495,REFUND,4
2517,863.44,ACC0495,ACC0368,1705368906625,DEPOSIT,3
2518,8036.31,ACC0272,ACC0634,1724278925577,INTEREST,1
2519,6861.83,ACC0128,ACC0492,1711341090040,DEPOSIT,3
2520,174.39,ACC0399,ACC0897,1717587826273,REFUND,3
2521,6121.35,ACC0910,ACC0274,1734945932955,DEPOSIT,3
2522,2211.74,ACC0908,ACC0146,1722942262659,FEE,4
2523,7063.06,ACC0983,ACC0780,1726628536683,PURCHASE,1
2524,7738.53,ACC0723,ACC0142,1709759531798,PAYMENT,4
2525,8271.38,ACC0682,ACC0232,1714486189025,INTEREST,3
2526,4555.75,ACC0597,ACC0500,1724221738339,DEPOSIT,4
2527,9108.02,ACC0169,ACC0514,1721144503360,PAYMENT,2
2528,2008.20,ACC0672,ACC0840,1728749179711,INTEREST,4
2529,5697.49,ACC0434,ACC0733,1709672993095,PAYMENT,1
2530,2419.11,ACC0927,ACC0914,1713969011028,FEE,2
2531,4983.50,ACC0516,ACC0788,1710291409014,INTEREST,2
2532,8084.84,ACC0140,ACC0138,1709656651088,INTEREST,3
2533,5109.97,ACC0093,ACC0079,1713017409040,FEE,2
2534,7095.31,ACC0868,ACC0675,1730413227529,FEE,4
2535,871.14,ACC0912,ACC0186,1709082810569,REFUND,2
2536,7475.99,ACC0217,ACC0280,1720404391311,TRANSFER,4
2537,6506.94,ACC0994,ACC0242,1711844369632,PURCHASE,4
2538,6962.64,ACC0908,ACC0398,1730713859278,PURCHASE,4
2539,8905.28,ACC0782,ACC0776,1712962188974,INTEREST,1
2540,4147.51,ACC0783,ACC0029,1733761496232,PAYMENT,2
2541,3971.46,ACC0574,ACC0635,1724348040396,REFUND,1
2542,7545.39,ACC0437,ACC0068,1732585215757,WITHDRAWAL,2
2543,4348.30,ACC0086,ACC0064,1734791152395,PURCHASE,5
2544,9263.57,ACC0288,ACC0053,1705050363150,REFUND,2
2545,2621.77,ACC0648,ACC0568,1720147961543,FEE,1
2546,6975.91,ACC0854,ACC0398,1706252778902,TRANSFER,3
2547,7427.66,ACC0029,ACC0070,1723105819971,FEE,2
2548,1213.82,ACC0880,ACC0494,1729088046126,PURCHASE,1
2549,9819.65,ACC0159,ACC0514,1710347448663,INTEREST,1
2550,9888.52,ACC0993,ACC0577,1714860620397,FEE,3
2551,1407.50,ACC0854,ACC0132,1734396488946,FEE,4
2552,5377.73,ACC0437,ACC0488,1732847832151,INTEREST,3
2553,9572.86,ACC0981,ACC0668,1733039154812,TRANSFER,5
2554,60000.00,ACC0232,ACC0652,1705470089136,PURCHASE,1
2555,8205.94,ACC0487,ACC0780,1708506660595,REFUND,3
2556,5992.64,ACC0367,ACC0145,1712906290350,WITHDRAWAL,4
2557,8674.20,ACC0895,ACC0924,1716005261061,DEPOSIT,3
2558,2177.95,ACC0551,ACC0466,1732361649746,FEE,3
2559,8768.61,ACC0614,ACC0067,1721517392084,FEE,1
2560,7957.45,ACC0447,ACC0981,1728812264678,INTEREST,1
2561,4860.50,ACC0233,ACC0310,1710774863847,DEPOSIT,4
2562,3428.54,ACC0269,ACC0146,1719678106375,PURCHASE,4
2563,3386.39,ACC0825,ACC0674,1710566285679,FEE,5
2564,1973.41,ACC0317,ACC0855,1710975968116,FEE,3
2565,5329.70,ACC0985,ACC0502,1715054553188,WITHDRAWAL,5
2566,9913.89,ACC0919,ACC0449,1731667007771,PURCHASE,3
2567,8774.21,ACC0347,ACC0962,1727688881732,REFUND,2
2568,3566.60,ACC0454,ACC0724,1712160091300,REFUND,3
2569,2075.55,ACC0247,ACC0880,1712471123746,PURCHASE,3
2570,7747.82,ACC0303,ACC0035,1733121502465,DEPOSIT,3
2571,4084.72,ACC0267,ACC0401,1704728850511,REFUND,4
2572,627.26,ACC0843,ACC0715,1724576942682,REFUND,1
2573,2498.10,ACC0709,ACC0796,1714054241275,FEE,5
2574,6312.50,ACC0439,ACC0771,1720490502685,PAYMENT,4
2575,8209.65,ACC0373,ACC0952,1714266293368,DEPOSIT,3
2576,1342.33,ACC0795,ACC0353,1725477667433,FEE,3
2577,7256.88,ACC0983,ACC0141,1715897736565,TRANSFER,4
2578,1844.74,ACC0787,ACC0944,1733089327507,FEE,1
2579,3394.55,ACC0326,ACC0623,1714255501956,REFUND,5
2580,3450.62,ACC0533,ACC0139,1709909458412,INTEREST,5
2581,62.22,ACC0989,ACC0991,1717952152860,INTEREST,2
2582,5170.58,ACC0457,ACC0059,1713431728019,TRANSFER,5
2583,4247.55,ACC0444,ACC0168,1725953917443,INTEREST,1
2584,7510.00,ACC0190,ACC0560,1716570833796,INTEREST,1
2585,5013.23,ACC0069,ACC0625,1721577382465,REFUND,5
2586,2546.84,ACC0674,ACC0926,1718844871156,TRANSFER,5
2587,4069.92,ACC0574,ACC0740,1717283686355,PURCHASE,4
2588,4595.31,ACC0049,ACC0545,1718164108156,REFUND,5
2589,6920.13,ACC0493,ACC0959,1723211051321,INTEREST,2
2590,6868.89,ACC0158,ACC0569,1727557743377,FEE,5
2591,1786.27,ACC0741,ACC0300,1713958948785,REFUND,1
2592,4884.78,ACC0830,ACC0409,1718267379344,PAYMENT,2
2593,3801.39,ACC0895,ACC0386,1718342581231,REFUND,1
2594,5698.22,ACC0235,ACC0119,1724722019406,FEE,2
2595,8556.24,ACC0982,ACC0985,1718644441087,FEE,4
2596,5317.67,ACC0608,ACC0565,1733004761343,PAYMENT,1
2597,60000.00,ACC0488,ACC0329,1720325458424,DEPOSIT,4
2598,6245.64,ACC0971,ACC0138,1726799588819,PURCHASE,1
2599,9125.31,ACC0448,ACC0192,1710004344166,INTEREST,2
2600,2387.05,ACC0849,ACC0239,1710197866666,WITHDRAWAL,5
2601,5002.18,ACC0189,ACC0211,1721419825871,PAYMENT,4
2602,9536.88,ACC0449,ACC0494,1705726768683,INTEREST,4
2603,969.53,ACC0628,ACC0912,1726781688159,WITHDRAWAL,2
2604,7697.72,ACC0842,ACC0852,1710424564040,INTEREST,5
2605,3614.62,ACC0094,ACC0638,1705239531407,PAYMENT,3
2606,5369.06,ACC0229,ACC0575,1724748736378,TRANSFER,3
2607,9707.47,ACC0251,ACC0692,1726512839608,PURCHASE,5
2608,8785.15,ACC0530,ACC0244,1709808444432,FEE,5
2609,8438.68,ACC0975,ACC0992,1728078651108,DEPOSIT,5
2610,8425.15,ACC0102,ACC0365,1707072297544,PAYMENT,4
2611,6229.09,ACC0594,ACC0719,1732369135756,PURCHASE,3
2612,4015.25,ACC0101,ACC0218,1714033095469,REFUND,1
2613,768.03,ACC0174,ACC0462,1731709615999,TRANSFER,3
2614,4006.92,ACC0648,ACC0877,1723239547753,WITHDRAWAL,4
2615,62.22,ACC0989,ACC0991,1717952153854,INTEREST,2
2616,9124.78,ACC0754,ACC0309,1704395843739,WITHDRAWAL,4
2617,1291.81,ACC0176,ACC0992,1713746708259,PAYMENT,5
2618,8830.91,ACC0868,ACC0696,1732612760410,INTEREST,1
2619,543.60,ACC0757,ACC0113,1732017792770,REFUND,5
2620,247.44,ACC0934,ACC0241,1722946992596,REFUND,3
2621,5101.38,ACC0885,ACC0392,1732777684122,TRANSFER,1
2622,95.06,ACC0359,ACC0066,1717052480689,WITHDRAWAL,4
2623,3557.04,ACC0870,ACC0842,1710251770914,INTEREST,5
2624,4063.26,ACC0502,ACC0654,1709025820209,PURCHASE,3
2625,4301.90,ACC0417,ACC0471,1706464550647,PURCHASE,3
2626,3206.65,ACC0536,ACC0011,1724424183077,WITHDRAWAL,4
2627,6537.05,ACC0423,ACC0902,1709734609269,INTEREST,4
2628,3162.30,ACC0914,ACC0958,1734711593173,FEE,3
2629,7506.23,ACC0417,ACC0064,1719062683614,INTEREST,5
2630,1405.96,ACC0357,ACC0662,1724983969339,DEPOSIT,3
2631,8645.91,ACC0637,ACC0106,1716427388844,INTEREST,4
2632,6153.68,ACC0576,ACC0454,1710690543323,PURCHASE,3
2633,1971.25,ACC0190,ACC0224,1734165038884,FEE,5
2634,8236.47,ACC0313,ACC0024,1705434683919,PAYMENT,2
2635,7016.68,ACC0529,ACC0288,1713631184994,TRANSFER,5
2636,8711.87,ACC0359,ACC0582,1724688561769,FEE,5
2637,8470.33,ACC0383,ACC0031,1733384508035,PAYMENT,2
2638,9526.70,ACC0472,ACC0694,1732254836056,FEE,1
2639,4446.19,ACC0362,ACC0883,1730593261563,WITHDRAWAL,3
2640,6538.26,ACC0610,ACC0788,1732331955342,WITHDRAWAL,1
2641,9913.68,ACC0088,ACC0102,1715982736074,PAYMENT,4
2642,1590.50,ACC0321,ACC0655,1704453931069,REFUND,5
2643,4776.52,ACC0645,ACC0301,1729117943017,TRANSFER,1
2644,1469.61,ACC0619,ACC0446,1726204272977,REFUND,2
